Id,Category,Sentence
8871,2,"be it not for sentimental resolution that explain way more about cal than do the movie or the character any good , freundlich 's world traveler might have be one of the more daring and surprising american movie of the year ."
8616,1,"even as the hero of the story rediscover his passion in life , the mood remain oddly detach ."
4789,3,this masterfully calibrated psychological thriller thrives on its taut performance and creepy atmosphere even if the screenplay fall somewhat short .
5577,0,one of those film that start with great premise and then just fell apart .
2149,1,the script ?
7464,2,it 's not hateful .
3265,2,anyone who get chill from movie with giant plot hole will find plenty to shake and shiver about in ` the ring . '
4292,3,remember it .
3168,1,parker can not sustain the buoyant energy level of the film 's city beginning into its country conclusion '
5875,4,"the first tunisian film have ever see , and it 's also probably the most good hearted yet sensual entertainment 'm likely to see all year ."
3292,1,i suspect this be the kind of production that would have be funny if the director have release the outtake theatrically and use the film as bonus feature on the dvd .
4304,3,despite the surface attraction conrad. hall 's cinematography will likely be nominate for an oscar next year there 's something impressive and yet lack about everything .
2957,1,"reyes ' directorial debut have good thing to offer , but ultimately it 's undone by sloppy script"
2665,3,"me no lika da accent so good , but thoroughly enjoy the love story ."
8217,2,"ze movie start out so funny , then she be nothing ."
7458,0,should have go straight to video .
3266,4,the film offer an intriguing what if premise .
1611,2,"with miscast lead , banal dialogue and an absurdly overblown climax , kill me softly belongs firmly in the so bad it 's good camp ."
214,3,"a bilingual charmer , just like the woman who inspire it"
2320,1,less than fresh .
1505,0,it 's not just the vampire that be damn in queen of the damn the viewer will feel they suffer the same fate .
977,2,"authentic , and at time endear , humorous , spooky , educational , but at other time as bland as block of snow ."
6492,2,"this be picture that maik , the firebrand turn savvy ad man , would be envious of it hijack the heat of revolution and turn it into sale tool ."
3052,3,"if you 're willing to have fun with it , you wo't feel cheat by the high infidelity of unfaithful ."
935,4,"the film just might turn on many people to opera , in general , an art form at once visceral and spiritual , wonderfully vulgar and sublimely lofty and as emotionally grand as life ."
3909,4,insanely hilarious !
1287,3,"as comedic spotlight go , notorious.h.o . hit all the verbal mark it should ."
11046,4,"a strong script , powerful direction and splendid production design allow us to be transport into the life of wladyslaw szpilman , who be not only pianist , but good human be ."
3602,3,a beguiling evocation of the quality that keep dickens evergreen the exuberant openness with which he express our most basic emotion .
9319,2,"ala , the black and white archival footage of their act showcases pretty mediocre shtick ."
7254,3,"a pleasing , often funny comedy ."
5399,1,"one of those film where the character inhabit that special annex of hell where adult behave like kid , child behave like adult and everyone scream at the top of their lung no matter what the situation ."
1157,1,i do't laugh .
2261,3,there 's an energy to tu mam tambi .
6092,2,bad than ` silence of the lamb ' better than ` hannibal '
4563,3,"a pointed , often tender , examination of the pro and con of unconditional love and familial duty ."
5625,0,"the effort be sincere and the result be honest , but the film be so bleak that it 's hardly watchable ."
11197,1,what start off as satisfying kid flck becomes increasingly implausible as it race through contrive plot point .
5953,3,a journey that be as difficult for the audience to take as it be for the protagonist yet it 's potentially just as rewarding .
1285,4,"kid five and up will be delight with the fast , funny , and even touch story ."
208,3,"skin of man get few cheap shock from its kid in peril theatrics , but it also tap into the primal fear of young people try to cope with the mysterious and brutal nature of adult ."
1743,2,"this slow move swedish film offer not even hint of joy , prefer to focus on the humiliation of martin as he defecate in bed and urinates on the plant at his own birthday party ."
9555,1,"such premise be ripe for all manner of lunacy , but kaufman and gondry rarely seem sure of where it should go ."
338,3,bring on the sequel .
1080,1,all the small moment and flashback do't add up to much more than trite observation on the human condition .
3432,1,"human nature , in short , be't nearly as funny as it think it be neither be it as smart ."
4783,4,"an energizing , intoxicate documentary chart the rise of hip hop culture in general and the art of scratch or turntablism in particular ."
412,1,"lookin ' for sin , american style ?"
8235,1,the most repugnant adaptation of classic text since roland joff and demi moore 's the scarlet letter .
4017,2,ozpetek join the rank of those gay filmmaker who have use the emigre experience to explore same sex culture in way that elude the more nationally settle .
4848,3,"see in that light , moonlight mile should strike nerve in many ."
9888,3,"a moving , if uneven , success ."
1045,2,"very well make , but do't generate lot of tension ."
1112,2,"like the series , the movie be funny , smart , visually inventive , and most of all , alive ."
2872,0,"laughably , irredeemably awful ."
7489,3,its spirit of iconoclastic abandon however can make for unexpectedly giddy viewing .
2842,1,uneven performance and spotty script add up to biting satire that have no teeth .
1698,1,a culture clash comedy only half as clever as it think it be .
3242,2,less about shakespeare than the spawn of fool who saw quentin tarantino 's handful of raucous gangster film and branch out into their own pseudo witty copycat interpretation .
9509,4,very well write and direct with brutal honesty and respect for its audience .
3454,3,and it mark him as one of the most interesting writer director work today .
8817,4,"there be't too many film that can be as simultaneously funny , offbeat and heartwarming without thick shmear of the goo , at least , but `` elling `` manages to do all three quite well , make it one of the year 's most enjoyable release ."
3675,1,leaf us wonder less about its idea and more about its characterization of hitler and the contrived nature of its provocative conclusion .
9527,2,the director have inject self consciousness into the proceeding at every turn .
8608,1,"a very slow , uneventful ride around pretty tattered old carousel ."
8021,3,"while there 's likely very little crossover appeal to those without much interest in the elizabethan as well as rank frustration from those in the know about rubbo 's dumbed down tactic , much ado about something be an amicable endeavor ."
3863,1,demme finally succeed in diminish his stature from oscar win master to lowly studio hack .
2444,0,what might have be acceptable on the printed page of iles ' book do not translate well to the screen .
4177,1,greaseball mob action comedy .
5491,3,"a completely spooky piece of business that get under your skin and , some plot blip aside , stay there for the duration ."
8492,3,it 's diverting enough hour and half for the family audience .
4786,4,those who be't put off by the film 's austerity will find it more than capable of reward them .
4463,4,remarkable for its intelligence and intensity .
2892,3,"style cross country adventure ... it have sporadic burst of liveliness , some so so slapstick and few ear please song on its soundtrack ."
4027,0,a generic bloodbath that often become laughably unbearable when it be't merely offensive .
10655,1,a prison comedy that never really bust out of its comfy little cell .
2465,3,"phillip noyce and all of his actor as well as his cinematographer , christopher doyle understand the delicate forcefulness of greene 's prose , and it 's there on the screen in their version of the quiet american ."
2078,0,"the story suffer severe case of oversimplification , superficiality and silliness ."
11115,4,a jaw droppingly beautiful work that upend nearly every clich of japanese animation while deliver more than satisfactory amount of carnage .
8827,3,play out with dogged and eventually win squareness that would make it the darling of many kid and family orient cable channel .
243,1,believability be't one of the film 's virtue .
5455,1,a rehash of every gangster movie from the past decade .
4187,4,writer director juan carlos fresnadillo make feature debut that be fully form and remarkably assure .
9676,1,everyone 's to blame here .
1530,1,"the movie be load with good intention , but in his zeal to squeeze the action and our emotion into the all too familiar dramatic arc of the holocaust escape story , minac drain his movie of all individuality ."
2388,4,"the pianist be supremely hopeful cautionary tale of war 's madness remember that we , today , can prevent its tragic waste of life ."
989,2,"less cinematically powerful than quietly and deeply move , which be powerful in itself ."
9285,3,"the journey be worth your time , especially if you have ellen pompeo sit next to you for the ride ."
6159,3,"a family film that contain some hefty thematic material on time , death , eternity , and what be need to live rich and full life ."
11182,1,i could't help but feel the wasted potential of this slapstick comedy .
3607,3,a marvelous performance by allison lohman as an identity seek foster child .
4775,2,"`` what john do be heroic , but we do't condone it , `` one of the film 's star recently say , tortuous comment that perfectly illustrate the picture 's moral schizophrenia ."
4234,3,ian holm conquers france as an earthy napoleon
8327,2,"an ambitious , serious film that manage to do virtually everything wrong sit through it be something akin to an act of cinematic penance ."
3724,3,"and yet , it still work ."
194,0,this thing be virtually unwatchable .
1362,1,it 's not an easy one to review .
459,1,"make the same mistake as the music industry it criticize , become so slick and water down it almost lose what make you love it in the first place ."
9369,1,report card do't live up to the exalt tagline there 's definite room for improvement .
6767,2,"you might say tykwer have do all that heaven allows , if you want to make as anti kieslowski pun as possible ."
3014,1,"nothing happens , and it happen to flat character ."
7670,2,the thing look like make for home video quickie .
2784,1,its one sidedness ... flirt with propaganda .
3135,1,"at some point , all this visual trickery stop be clever and devolve into flashy , vaguely silly overkill ."
2839,3,"the charm of the first movie be still there , and the story feel like the logical , unforced continuation of the career of pair of spy kid ."
9326,3,"even if you 're an agnostic carnivore , you can enjoy much of jonah simply , and gratefully , as laugh out loud lunacy with pronounced monty pythonesque flavor ."
5872,2,as it stand it 's an opera movie for the buff .
2905,4,that 's fun for kid of any age .
5393,2,"an easy watch , except for the annoy demeanour of its lead character ."
5884,0,"an empty , purposeless exercise ."
8916,3,"not everything in this ambitious comic escapade work , but coppola , along with his sister , sofia , be real filmmaker ."
4847,4,change lane be an anomaly for hollywood movie it 's well write and occasionally challenge social drama that actually have something interest to say .
7735,3,a tone poem of transgression .
1767,1,"not that any of us should be complain when film clock in around 90 minute these day , but the plotting here leave lot to be desire ."
967,3,"oh , and more entertaining , too ."
6579,3,offer persuasive look at defeated but defiant nation in flux .
4483,1,the skill of calculus major at.i.t . be require to balance all the formulaic equation in the long winded heist comedy who be cletis tout ?
6311,3,the heat of the moment prevail .
4399,2,"nair and writer laura cahill dare to build movie around some flaw but rather unexceptional woman , emerge with fine character study that 's short on plot but rich in the tiny revelation of real life ."
9594,4,that the real antwone fisher be able to overcome his personal obstacle and become good man be wonderful thing that he have be able to share his story so compellingly with us be minor miracle .
916,4,the pleasure of read my lip be like see series of perfect black pearl click together to form string .
3206,2,"despite hoffman 's best effort , wilson remain silent , lumpish cipher his encounter reveal nothing about who he be or who he be before ."
4805,3,"it ai't art , by long shot , but unlike last year 's lame musketeer , this duma adaptation entertains ."
2025,2,"a jewish ww ii doc that be't try simply to out shock , out outrage or out depress its potential audience !"
3906,3,"despite its shortcoming , girl ca't swim represent an engaging and intimate first feature by talented director to watch , and it 's worthy entry in the french coming of age genre ."
8266,3,"and the reason for that be self aware , often self mock , intelligence ."
4409,2,"ultimately , jane learn her place as girl , soften up and lose some of the intensity that make her an interesting character to begin with ."
8192,3,an instance of an old dog not only learn but invent remarkable new trick .
11435,1,"schnieder bounce around with limp wrist , wear tight tummy top and hip hugger , twirl his hair on his finger and assume that 's enough to sustain laugh ..."
3524,2,"slow , silly and unintentionally hilarious ."
10143,2,"at the film 's centre be precisely layer performance by an actor in his mid seventy , michel piccoli ."
1608,3,otto sally have real filmmaker 's eye .
5223,4,"remarkable for its excellent storytelling , its economical , compressed characterisation and for its profound humanity , it 's an adventure story and history lesson all in one ."
4023,2,"the inevitable double and triple cross arise , but the only drama be in wait to hear how john malkovich 's reedy consigliere will pronounce his next line ."
2180,4,"adam , with four scriptwriter , take care with the character , who be so believable that you feel what they feel ."
6229,1,incoherence reign .
9327,3,walter hill 's undisputed be like 1940s warner bros. .
10186,4,renner carry much of the film with creepy and dead on performance .
9446,1,brosnan 's fine non bondish performance yet fail to overcome the film 's manipulative sentimentality and annoy stereotype .
4250,1,"you come away think not only that kate be't very bright , but that she have't be worth care about and that maybe she , janine and molly an all woman dysfunctional family deserve one another ."
6088,3,a good thriller .
1107,1,hollywood end just be't very funny .
11076,2,it 's too bad that the rest be't more compelling .
7925,3,"the mood , look and tone of the film fit the incredible storyline to ."
114,0,"once the expectation of laughter have be quash by whatever obscenity be at hand , even the funny idea be't funny ."
6571,1,moore 's better at finger problem than find solution .
6295,1,"as for child , they wo't enjoy the movie at all ."
8473,3,bring tissue .
10475,1,a movie that 's hold captive by mediocrity .
5040,3,this story still seem timely and important .
4747,3,"` yes , that 's right it 's forrest gump , angel of death . '"
3441,3,"uneven , self conscious but often hilarious spoof ."
11442,1,"for film about action , ultimate be the gabbiest giant screen movie ever , bogging down in barrage of hype ."
8600,3,it be scott 's convincing portrayal of roger the sad cad that really give the film its oomph .
2077,2,"the movie try to be ethereal , but end up seem goofy ."
949,1,"this be sandler run on empty , repeat what he 's already do way too often ."
8402,0,"not count few gross out comedy 've be try to forget , this be the first film in long time that make me want to bolt the theater in the first 10 minute ."
3019,0,"the character be so generic and the plot so bland that even as rogue cia assassins work for chris cooper 's agency bos close in on the resourceful amnesiac , we do't feel much for damon bourne or his predicament ."
2974,3,"like its new england character , most of whom wander about in thick cloud of denial , the movie eventually get around to its real emotional business , strike deep chord of sadness ."
2816,2,earnest and tentative even when it aim to shock .
7269,3,"reminiscent of alfred hitchcock 's thriller , most of the scary part in ` sign ' occur while wait for thing to happen ."
2091,4,exciting and well pace .
468,1,"the film be weigh down by support character who be either too goodly , wise and knowing or downright comically evil ."
5247,3,"land , people and narrative flow together in stark portrait of motherhood defer and desire explore ."
4238,3,an infinitely witty version of the home alone formula .
7922,0,a movie version of paint by number picture .
7720,1,"the adventure do't contain half the excitement of balto , or quarter the fun of toy story ."
2257,2,"well , it 's not as pathetic as the animal ."
5390,3,fulford wierzbicki ... deftly capture the wise beyond her year teen .
9387,4,"arliss howard 's ambitious , move , and adventurous directorial debut , big bad love , meet so many of the challenge it pose for itself that one can forgive the film its flaw ."
3753,0,it appear to have be make by people to whom the idea of narrative logic or cohesion be an entirely foreign concept .
5296,3,"witty , vibrant , and intelligent ."
4472,4,my little eye be the best little `` horror `` movie 've see in year .
5709,3,a small movie with big heart .
10544,2,"another in long line of ultra violent war movie , this one be not quite what it could have be as film , but the story and theme make up for it ."
4933,3,"there 's quite bit of heart , as you would expect from the director of the little mermaid and aladdin ."
3728,3,"the film be old fashion , occasionally charm and as subtle as boldface ."
6675,3,less the sensational true crime hell jaunt purist might like and more experimental in its storytelling though no less horrify for it .
1714,1,"as an entertainment destination for the general public , kung pow set new benchmark for lameness ."
10837,0,and it 's lousy one at that .
1297,2,the name say it all .
761,3,if you can swallow its absurdity and crudity lagaan really be enormously good fun .
8874,1,do't really add up to much .
2319,3,"director paul cox 's unorthodox , abstract approach to visualize nijinsky 's diary be both stimulate and demand ."
3905,2,"... only bond can save us from the late eccentric , super wealthy megalomaniac bent on world domination and destruction ."
516,2,"a violent initiation rite for the audience , as much as it be for angelique , the open dance guarantee karmen 's enthronement among the cinema 's memorable woman ."
1801,3,do't wait to see this terrific film with your kid if you do't have kid borrow some .
7546,3,"even when he 's not at his most critically insightful , godard can still be smart than any 50 other filmmaker still at work ."
7047,2,trade run of the mill revulsion for extreme unease .
9258,3,"confession may not be straightforward bio , nor do it offer much in the way of barris ' motivation , but the film be an oddly fascinating depiction of an architect of pop culture ."
8072,3,"all the piece fall together without much surprise , but little moment give it boost ."
1901,3,a lovably old school hollywood confection .
10229,0,... pay tribute to heroes the way julia robert hand out award with phony humility barely camouflage grotesque narcissism .
4881,1,"too often , son of the bride become an exercise in try to predict when preordain `` big moment `` will occur and not `` if . ``"
5667,4,"delia , greta , and paula rank as three of the most multilayered and sympathetic female character of the year ."
6284,1,a characteristically engorge and sloppy come of age movie .
10194,4,"like vardalos and corbett , who play their role with vibrant charm , the film , direct by joel zwick , be heartfelt and hilarious in way you ca't fake ."
8340,4,a conventional but heartwarming tale .
2513,0,"it 's hard to imagine any recent film , independent or otherwise , that make as much of mess as this one ."
9597,3,"it 's burn ' visuals , character and his punchy dialogue , not his plot , that carry waydowntown ."
585,3,a well make indieflick in need of some trim and more chemistry between its star .
3890,0,"if it be any more of turkey , it would gobble in dolby digital stereo ."
100,4,diggs and lathan be among the chief reason brown sugar be such sweet and sexy film .
6613,2,life on the rez be no picnic this picture show you why .
1383,3,"on its own staggeringly unoriginal term , this gender bend comedy be generally quite funny ."
2085,3,"between burst of automatic gunfire , the story offer trenchant critique of capitalism ."
3701,2,"enchant with low life tragedy and liberally season with emotional outburst ... what be sorely miss , however , be the edge of wild , lunatic invention that we associate with cage 's best acting ."
7906,4,excite documentary .
1063,2,courtney chase stuart with cell phone .
170,1,"if want music , 'll buy the soundtrack ."
1928,1,"feel shrill , simple and soapy ."
2935,3,"judging by those standard , ` scratch ' be pretty decent little documentary ."
4478,3,"a hard look at one man 's occupational angst and its subsequent reinvention , terrify study of bourgeois desperation worthy of claude chabrol ."
2419,3,at least moore be real charmer .
1617,3,one of those joyous film that leap over national boundary and celebrates universal human nature .
7730,0,"for most movie , 84 minute be short , but this one feel like life sentence ."
1046,2,a really funny fifteen minute short stretch beyond its limit to fill an almost feature length film .
8740,3,"shiner can certainly go the distance , but be't world championship material"
1390,1,"terminally bland , painfully slow and needlessly confuse ... the movie , shot on digital videotape rather than film , be frequently indecipherable ."
6326,4,`` red dragon `` be entertain .
8593,3,"earnest , unsubtle and hollywood predictable , green dragon be still deeply move effort to put human face on the travail of thousand of vietnamese ."
3539,1,"sadly , as blood work prof , that be long , long time ago ."
6649,0,be that movie nothing more than tepid exercise in trot out formula that work five year ago but have since lose its fizz ?
6478,1,"after the first 10 minute , which be worth see , the movie sink into an abyss of clich , depression and bad alternative music ."
2136,1,the dialogue be very choppy and monosyllabic despite the fact that it be be dub .
3592,0,"you can fire torpedo through some of clancy 's hole , and the scripters do't deserve any oscar ."
8059,0,"if could have look into my future and saw how bad this movie be , would go back and choose to skip it ."
3094,2,"with not lot of help from the screenplay proficient , but singularly cursory , testud act with the feral intensity of the young bette davis ."
2073,3,the mushy finale turn john into movie of the week tearjerker .
4956,2,red dragon make one appreciate silence of the lamb .
10648,0,characterisation have be sacrifice for the sake of spectacle .
78,0,"as aimless as an old pickup skid completely out of control on long patch of black ice , the movie make two hour feel like four ."
73,3,"i still like moonlight mile , good judgment be damn ."
8528,2,i saw juwanna mann so you do't have to .
9246,0,a movie so bad that it quickly enter the pantheon of wreckage that include battlefield earth and showgirl .
2265,4,"the case be convince one , and should give anyone with conscience reason to pause ."
101,4,... delicious crime drama on par with the slickest of mamet .
1187,3,a fine documentary can be distinguish from mediocre one by the good film 's ability to make its subject interesting to those who be't part of its suppose target audience .
6724,1,"lack substance and soul , crossroad come up short than britney 's cutoff ."
5645,2,"not bad premise , but the execution be lackluster at best ."
10974,3,"an awfully good , achingly human picture ."
11321,2,"it 's sobering , particularly if anyone still think this conflict can be resolve easily , or soon ."
6426,2,"a punch line without premise , joke build entirely from musty memory of half dimensional character ."
4303,0,"feel at time like giant commercial for universal studio , where much of the action take place ."
3940,0,"oedekerk mug mercilessly , and the genuinely funny joke be few and far between ."
5820,4,"miyazaki have create such vibrant , colorful world , it 's almost impossible not to be sweep away by the sheer beauty of his image ."
2423,1,"here , common sense fly out the window , along with the hail of bullet , none of which ever seem to hit sascha ."
670,1,"too much of nemesis have tire , talky feel ."
8559,2,"personal velocity have no frill docu dogma plainness , yet miller lingers on invisible , nearly psychic nuance , leap into digression of memory and desire ."
1889,1,gaghan ... have throw every suspenseful clich in the book at this nonsensical story .
4031,2,"mandel holland 's direction be uninspired , and his script unsurprising , but the performance by phifer and black be ultimately win ."
10636,1,"maybe there 's metaphor here , but figure it out would't make trouble every day any good ."
7715,2,a flawed film but an admirable one that try to immerse us in world of artistic abandon and political madness and very nearly succeed .
1328,1,"the april 2002 instalment of the american war for independence , complete with load of cgi and bushel of violence , but not drop of human blood ."
5205,2,"if reno be to the left of liberal on the political spectrum , her tough , funny , rather chaotic show be't subversive so much as it be nit picky about the hypocrisy of our time ."
209,1,boast eye catch art direction but have forcefully quirky tone that quickly wear out its limited welcome .
5103,3,"as they use to say in the 1950s sci fi movie , sign be tribute to shyamalan 's gift , which be such that we 'll keep watch the sky for his next project ."
10004,1,"take clunky tv movie approach to detail chapter in the life of the celebrated irish playwright , poet and drinker ."
5417,4,a rare and lightly entertaining look behind the curtain that separate comic from the people laugh in the crowd .
3643,4,about as big crowdpleaser as they possibly come .
9043,3,"think provoking and stylish , if also somewhat hermetic ."
9278,2,"an 83 minute document of project which start in muddle , seesaw back and forth between control interest multiple time , then find its sweet spot"
8948,0,"strong filmmaking require clear sense of purpose , and in that oh so important category , the four feather come up short ."
3667,2,"as movie , it never seem fresh and vital ."
4039,3,very predictable but still entertaining
49,4,"the storyline be weave together skilfully , the magnificent swoop aerial shot be breathtaking , and the overall experience be awesome ."
2416,3,"faithful without be forceful , sad without be shrill , `` walk to remember `` succeed through sincerity ."
3256,0,you 'll just have your head in your hand wonder why lee 's character do't just go to bank manager and save everyone the misery .
2218,2,"film ca't quite maintain its initial momentum , but remain sporadically funny throughout ."
681,1,kapur 's contradictory feeling about his material result in movie that work against itself .
5180,0,what might have emerge as hilarious lunacy in the hand of woody allen or mel brook at least during their '70s heyday come across as lame and sophomoric in this debut indie feature .
125,4,a soul stir documentary about the israeli palestinian conflict as reveal through the eye of some child who remain curious about each other against all odds .
6550,3,a sobering and powerful documentary about the most severe kind of personal loss rejection by one 's mother .
9281,0,it 's barely tolerable slog over well trod ground .
9000,1,"with `` spy kid `` sequel opening next week , why bother with contemptible imitator star `` snl `` have be act like an year old channeling roberto benigni ?"
7333,3,that the graveyard hold as many good idea as bad be the cold comfort that chin 's film serve up with style and empathy .
4598,1,do't let the subtitle fool you the movie only prove that hollywood no longer have monopoly on mindless action .
7909,2,wobbly senegalese updating of `` carmen `` which be best for the stunning star turn by djeinaba diop gai
11117,3,strangely come off as kingdom more mild than wild .
6686,4,the world need more filmmaker with passionate enthusiasm like martin scorsese .
10912,0,like can of day old coke .
5035,1,a domestic melodrama with weak dialogue and biopic cliche .
9186,2,"if the movie be all comedy , it might work better ."
6703,4,the large format film be well suit to capture these musician in full regalia and the incredible imax sound system let you feel the beat down to your toe .
4015,2,it 's likely that whatever you think of the first production pro or con you 'll likely think of this one .
6204,1,"if they break out into elaborate choreography , sing and finger snap it might have hold my attention , but as it stand keep look for the last exit from brooklyn ."
7666,3,"a deliberative account of lifestyle characterize by its surface obsession one that typify the delirium of post , pre , and extant stardom ."
3945,2,explore value choice be worthwhile topic for film but here the choice be as contrived and artificial as kerrigan 's platinum blonde hair .
1411,1,put the primitive murderer inside high tech space station unleash pandora 's box of special effect that run the gamut from cheesy to cheesier to cheesiest .
6815,2,"ensemble movie , like soap opera , depend on empathy ."
9444,2,"lillard and cardellini earn their scooby snack , but not anyone else ."
1536,1,just collection of this and that whatever fill time with no unified whole .
5104,2,i ca't .
1695,3,"holm do his sly , intricate magic , and iben hjelje be entirely appeal as pumpkin ."
6619,4,there 's so much to look at in metropolis you hate to tear your eye away from the image long enough to read the subtitle .
5210,2,"it ca't escape its past , and it do't want to ."
4550,3,a dashing and absorb out with one of france 's most inventive director .
11294,3,an intense and effective film about loneliness and the chilly anonymity of the environment where so many of us spend so much of our time .
1361,3,"at its best , it 's black hawk down with more heart ."
2648,2,it must be in the gene .
4701,1,"this overlong infomercial , due out on video before month 's end , be tepid and tedious ."
1699,4,leigh be one of the rare director who feel act be the heart and soul of cinema .
3221,1,"a cross between blow and boyz the hood , this movie strive to be more , but do't quite get there ."
1663,3,it must be the end of the world the best film so far this year be franchise sequel star wesley snipe .
1466,4,`` the best disney movie since the lion king ``
4712,3,"your 20th outing show off lot of stamen and vitality , and get this , madonna 's cameo do't suck !"
3563,3,"child , christian or otherwise , deserve to hear the full story of jonah 's despair in all its agonizing , catch 22 glory even if they spend year try to comprehend it ."
7150,1,inconsequential road and buddy pic .
1238,1,a cockeyed shot all the way .
8649,4,director brett morgen and nanette burstein have put together bold biographical fantasia .
4613,1,nothing about them be attractive .
6826,3,interesting and thoroughly unfaithful version of carmen
5438,1,both deserve good .
9871,2,that death be merely transition be common tenet in the world 's religion .
7795,4,"lan yu be genuine love story , full of traditional layer of awaken and ripen and separation and recovery ."
1689,0,the sheer dumbness of the plot other than its one good idea and the movie 's inescapable air of sleaziness get you down .
8777,2,it 's young gun meet goodfellas in this easily skippable hayseed .
726,0,"it do't take rocket scientist to figure out that this be mormon family movie , and sappy , preachy one at that ."
6573,2,the film thrust the inchoate but already eldritch christian right propaganda machine into national medium circle .
11185,1,what ` blade runner ' would 've look like as low budget series on uhf channel .
9090,2,just like igby .
1475,2,reyes ' word processor .
4162,2,"garbus discard the potential for pathological study , exhume instead , the skewed melodrama of the circumstantial situation ."
7674,1,... the story simply putter along look for astute observation and come up blank .
3914,2,"de ayala be require to supply too much of the energy in film that be , overall , far too staid for its subject matter ."
3690,4,"whatever heartwarming scene the impressively discreet filmmaker may have expect to record with their mini dv , they show remarkable ability to document both side of this emotional car wreck ."
8272,0,"the movie be so contrived , nonsensical and formulaic that , come to think of it , the day old shelf would be more appropriate location to store it ."
11006,4,"` anyone with passion for cinema , and indeed sex , should see it as soon as possible . '"
2088,4,"sparkling , often hilarious romantic jealousy comedy ... attal look so much like young robert deniro that it seem the film should instead be call ` my husband be travis bickle ' ."
7868,3,"the storytelling may be ordinary , but the cast be one of those all star reunion that fan of gosford park have come to assume be just another day of brit cinema ."
6089,4,a film with almost as many delight for adult as there be for child and dog lover .
3695,1,"i 've have more interesting and , dare say , thematically complex bowel movement than this long on the shelf , point and shoot exercise in gimmicky crime drama ."
5096,4,that storytelling have value can not be deny .
10686,4,a fanciful drama about napoleon 's last year and his surprising discovery of love and humility .
7148,2,"it 's jagger 's bone dry , mournfully brittle delivery that give the film its bittersweet bite ."
3129,2,i survive .
4711,4,one of the best look and stylish animate movie in quite while ...
5808,2,"a modestly comic , modestly action orient world war ii adventure that , in term of authenticity , be one of those film that require the enemy to never shoot straight ."
565,2,eh .
4662,4,"secretary manage neat trick , bundle the flower of perversity , comedy and romance into strangely tempting bouquet of movie ."
524,0,... about as excite to watch as two last place basketball team play one another on the final day of the season .
8284,2,"if the very concept make you nervous ... you 'll have an idea of the film 's creepy , scary effectiveness ."
4059,3,the amazing film work be so convincing that by movie ' end you 'll swear you be wet in some place and feel sand creep in others .
6943,0,... really horrible drek .
6581,4,"engages us in constant fit of laughter , until we find ourselves surprise at how much we care about the story , and end up walk out not only satisfied but also somewhat touch ."
8647,0,"it 's dull , spiritless , silly and monotonous an ultra loud blast of pointless mayhem , go nowhere fast ."
10881,3,an unorthodox little film noir organize crime story that include one of the strange love story you will ever see .
10548,2,"they 're go through the motion , but the zip be go ."
5506,4,"a venturesome , beautifully realize psychological mood piece that reveal its first time feature director 's understanding of the expressive power of the camera ."
973,4,one of the most splendid entertainment to emerge from the french film industry in year .
1114,3,"when all be say and do , she love them to piece and so , trust , will you ."
5009,1,this low rent and even low wit rip off of the farrelly brother ' oeuvre get way too mushy and in relatively short amount of time .
7519,3,"we 've see the hippie turn yuppie plot before , but there 's an enthusiastic charm in fire that make the formula fresh again ."
10418,3,"by surround us with hyper artificiality , haynes make us see familiar issue , like racism and homophobia , in fresh way ."
